,Season,Season Name,Name,Age,Hometown,Profession,Finish,Premiering Date,Finale Date,text
491,28,Survivor: Cagayan,Morgan McLeod,21,"San Jose, CA",Ex-NFL Cheerleader,10th,"February 26, 2014","May 21, 2014","Morgan McLeod finishes 10th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Morgan McLeod is 21 years old from San Jose, CA and works as Ex-NFL Cheerleader. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
492,28,Survivor: Cagayan,"Leon Joseph ""LJ"" McKanas",34,"Boston, MA",Horse Trainer,9th,"February 26, 2014","May 21, 2014","Leon Joseph ""LJ"" McKanas finishes 9th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Leon Joseph ""LJ"" McKanas is 34 years old from Boston, MA and works as Horse Trainer. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
493,28,Survivor: Cagayan,Jeremiah Wood,34,"Dobson, NC",Male Model,8th,"February 26, 2014","May 21, 2014","Jeremiah Wood finishes 8th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Jeremiah Wood is 34 years old from Dobson, NC and works as Male Model. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
494,28,Survivor: Cagayan,Jefra Bland,22,"Campbellsville, KY",Miss Kentucky Teen USA,7th,"February 26, 2014","May 21, 2014","Jefra Bland finishes 7th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Jefra Bland is 22 years old from Campbellsville, KY and works as Miss Kentucky Teen USA. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
495,28,Survivor: Cagayan,"Latasha ""Tasha"" Fox",37,"St. Louis, MO",Accountant,6th,"February 26, 2014","May 21, 2014","Latasha ""Tasha"" Fox finishes 6th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Latasha ""Tasha"" Fox is 37 years old from St. Louis, MO and works as Accountant. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
496,28,Survivor: Cagayan,Trish Hegarty,48,"Needham, MA",Pilates Teacher,5th,"February 26, 2014","May 21, 2014","Trish Hegarty finishes 5th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Trish Hegarty is 48 years old from Needham, MA and works as Pilates Teacher. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
497,28,Survivor: Cagayan,Spencer Bledsoe,21,"Chicago, IL",Economics Student,4th,"February 26, 2014","May 21, 2014","Spencer Bledsoe finishes 4th in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Spencer Bledsoe is 21 years old from Chicago, IL and works as Economics Student. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
498,28,Survivor: Cagayan,"Kassandra ""Kass"" McQuillen",41,"Tehachapi, CA",Attorney,3rd,"February 26, 2014","May 21, 2014","Kassandra ""Kass"" McQuillen finishes 3rd in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Kassandra ""Kass"" McQuillen is 41 years old from Tehachapi, CA and works as Attorney. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
499,28,Survivor: Cagayan,"Yung ""Woo"" Hwang",29,"Newport Beach, CA",Martial Arts Instructor,Runner-up,"February 26, 2014","May 21, 2014","Yung ""Woo"" Hwang finishes Runner-up in  USA Survivor Season 28 titled Survivor: Cagayan, 
    Yung ""Woo"" Hwang is 29 years old from Newport Beach, CA and works as Martial Arts Instructor. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
500,28,Survivor: Cagayan,Tony Vlachos,39,"Jersey City, NJ",Police Officer,Winner,"February 26, 2014","May 21, 2014","Tony Vlachos is a Winner of  USA Survivor Season 28 titled Survivor: Cagayan, 
    Tony Vlachos is 39 years old from Jersey City, NJ and works as Police Officer. 
    Season 28 titled Survivor: Cagayan aired during February 26, 2014 and May 21, 2014
    "
501,29,Survivor: San Juan del Sur,Nadiya Anderson,28,"Edgewater, NJ",Crossfit Coach/Project Coordinator,18th,"September 24, 2014","December 17, 2014","Nadiya Anderson finishes 18th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Nadiya Anderson is 28 years old from Edgewater, NJ and works as Crossfit Coach/Project Coordinator. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
502,29,Survivor: San Juan del Sur,Val Collins,35,"Foxborough, MA",Police Officer,17th,"September 24, 2014","December 17, 2014","Val Collins finishes 17th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Val Collins is 35 years old from Foxborough, MA and works as Police Officer. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
503,29,Survivor: San Juan del Sur,John Rocker,39,"Atlanta, GA",Former MLB Player,16th,"September 24, 2014","December 17, 2014","John Rocker finishes 16th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    John Rocker is 39 years old from Atlanta, GA and works as Former MLB Player. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
504,29,Survivor: San Juan del Sur,Drew Christy,25,"Winter Park, FL",Traveling Sales Representative,15th,"September 24, 2014","December 17, 2014","Drew Christy finishes 15th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Drew Christy is 25 years old from Winter Park, FL and works as Traveling Sales Representative. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
505,29,Survivor: San Juan del Sur,Kelley Wentworth,28,"Seattle, WA",Marketing Manager,14th,"September 24, 2014","December 17, 2014","Kelley Wentworth finishes 14th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Kelley Wentworth is 28 years old from Seattle, WA and works as Marketing Manager. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
506,29,Survivor: San Juan del Sur,Dale Wentworth,55,"Ephrata, WA",Farmer,13th,"September 24, 2014","December 17, 2014","Dale Wentworth finishes 13th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Dale Wentworth is 55 years old from Ephrata, WA and works as Farmer. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
507,29,Survivor: San Juan del Sur,Julie McGee,34,"Atlanta, GA",Model/Spray Tan Business Owner,12th,"September 24, 2014","December 17, 2014","Julie McGee finishes 12th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Julie McGee is 34 years old from Atlanta, GA and works as Model/Spray Tan Business Owner. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
508,29,Survivor: San Juan del Sur,Josh Canfield,32,"New York, NY",Singer/Actor/Writer,11th,"September 24, 2014","December 17, 2014","Josh Canfield finishes 11th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Josh Canfield is 32 years old from New York, NY and works as Singer/Actor/Writer. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
509,29,Survivor: San Juan del Sur,Jeremy Collins,36,"Foxborough, MA",Firefighter,10th,"September 24, 2014","December 17, 2014","Jeremy Collins finishes 10th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Jeremy Collins is 36 years old from Foxborough, MA and works as Firefighter. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
510,29,Survivor: San Juan del Sur,Wes Nale,24,"Shreveport, LA",Firefighter,9th,"September 24, 2014","December 17, 2014","Wes Nale finishes 9th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Wes Nale is 24 years old from Shreveport, LA and works as Firefighter. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
511,29,Survivor: San Juan del Sur,Reed Kelly,31,"New York, NY",Broadway Performer/Model/Aerialist,8th,"September 24, 2014","December 17, 2014","Reed Kelly finishes 8th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Reed Kelly is 31 years old from New York, NY and works as Broadway Performer/Model/Aerialist. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
512,29,Survivor: San Juan del Sur,Alec Christy,22,"Winter Park, FL",Student,7th,"September 24, 2014","December 17, 2014","Alec Christy finishes 7th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Alec Christy is 22 years old from Winter Park, FL and works as Student. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
513,29,Survivor: San Juan del Sur,Jon Misch,26,"Waterford, MI",Financial Assistant,6th,"September 24, 2014","December 17, 2014","Jon Misch finishes 6th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Jon Misch is 26 years old from Waterford, MI and works as Financial Assistant. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
514,29,Survivor: San Juan del Sur,Baylor Wilson,20,"Nashville, TN",Student,5th,"September 24, 2014","December 17, 2014","Baylor Wilson finishes 5th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Baylor Wilson is 20 years old from Nashville, TN and works as Student. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
515,29,Survivor: San Juan del Sur,Keith Nale,53,"Shreveport, LA",Firefighter,4th,"September 24, 2014","December 17, 2014","Keith Nale finishes 4th in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Keith Nale is 53 years old from Shreveport, LA and works as Firefighter. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
516,29,Survivor: San Juan del Sur,Missy Payne,47,"Dallas, TX",Competitive Cheerleading Gym Owner,2nd Runner-up,"September 24, 2014","December 17, 2014","Missy Payne finishes 2nd Runner-up in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Missy Payne is 47 years old from Dallas, TX and works as Competitive Cheerleading Gym Owner. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
517,29,Survivor: San Juan del Sur,Jaclyn Schultz,25,"Wyandotte, MI",Media Buyer,Runner-up,"September 24, 2014","December 17, 2014","Jaclyn Schultz finishes Runner-up in  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Jaclyn Schultz is 25 years old from Wyandotte, MI and works as Media Buyer. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
518,29,Survivor: San Juan del Sur,Natalie Anderson,28,"Edgewater, NJ",Crossfit Coach/Physical Therapy Student,Winner,"September 24, 2014","December 17, 2014","Natalie Anderson is a Winner of  USA Survivor Season 29 titled Survivor: San Juan del Sur, 
    Natalie Anderson is 28 years old from Edgewater, NJ and works as Crossfit Coach/Physical Therapy Student. 
    Season 29 titled Survivor: San Juan del Sur aired during September 24, 2014 and December 17, 2014
    "
519,30,Survivor: Worlds Apart,"Charlotte ""So"" Kim",31,"Long Beach, CA",Retail Buyer,18th,"February 25, 2015","May 20, 2015","Charlotte ""So"" Kim finishes 18th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Charlotte ""So"" Kim is 31 years old from Long Beach, CA and works as Retail Buyer. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
520,30,Survivor: Worlds Apart,Vince Sly,32,"Santa Monica, CA",Coconut Vendor,17th,"February 25, 2015","May 20, 2015","Vince Sly finishes 17th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Vince Sly is 32 years old from Santa Monica, CA and works as Coconut Vendor. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
521,30,Survivor: Worlds Apart,Nina Poersch,51,"Palmdale, CA",Hearing Advocate,16th,"February 25, 2015","May 20, 2015","Nina Poersch finishes 16th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Nina Poersch is 51 years old from Palmdale, CA and works as Hearing Advocate. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
522,30,Survivor: Worlds Apart,Lindsey Cascaddan,24,"College Park, FL",Hairdresser,15th,"February 25, 2015","May 20, 2015","Lindsey Cascaddan finishes 15th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Lindsey Cascaddan is 24 years old from College Park, FL and works as Hairdresser. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
523,30,Survivor: Worlds Apart,Max Dawson,37,"Topanga, CA",Media Consultant,14th,"February 25, 2015","May 20, 2015","Max Dawson finishes 14th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Max Dawson is 37 years old from Topanga, CA and works as Media Consultant. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
524,30,Survivor: Worlds Apart,Joaquin Souberbielle,27,"Valley Stream, NY",Marketing Director,13th,"February 25, 2015","May 20, 2015","Joaquin Souberbielle finishes 13th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Joaquin Souberbielle is 27 years old from Valley Stream, NY and works as Marketing Director. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
525,30,Survivor: Worlds Apart,Kelly Remington,44,"Grand Island, NY",State Trooper,12th,"February 25, 2015","May 20, 2015","Kelly Remington finishes 12th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Kelly Remington is 44 years old from Grand Island, NY and works as State Trooper. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
526,30,Survivor: Worlds Apart,Hali Ford,25,"San Francisco, CA",Law Student,11th,"February 25, 2015","May 20, 2015","Hali Ford finishes 11th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Hali Ford is 25 years old from San Francisco, CA and works as Law Student. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
527,30,Survivor: Worlds Apart,Joe Anglim,25,"Scottsdale, AZ",Jewelry Designer,10th,"February 25, 2015","May 20, 2015","Joe Anglim finishes 10th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Joe Anglim is 25 years old from Scottsdale, AZ and works as Jewelry Designer. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
528,30,Survivor: Worlds Apart,Jenn Brown,22,"Long Beach, CA",Sailing Instructor,9th,"February 25, 2015","May 20, 2015","Jenn Brown finishes 9th in  USA Survivor Season 30 titled Survivor: Worlds Apart, 
    Jenn Brown is 22 years old from Long Beach, CA and works as Sailing Instructor. 
    Season 30 titled Survivor: Worlds Apart aired during February 25, 2015 and May 20, 2015
    "
